time,symbol,open,close,high,low,volume,category
2025-11-02,HRL,824.1,819.9,824.1,801.0,220545,stock
2025-11-03,HRL,803.6,839.0,850.0,803.6,281018,stock
2025-11-04,HRL,850.0,817.0,850.0,814.0,158133,stock
2025-11-05,HRL,833.3,817.0,833.3,810.0,133265,stock
2025-11-06,HRL,810.0,815.0,826.0,810.0,120514,stock
2025-11-09,HRL,831.3,804.0,831.3,803.0,100562,stock
2025-11-10,HRL,820.0,799.9,820.0,790.0,108683,stock
2025-11-11,HRL,815.8,798.0,815.8,796.0,68472,stock
2025-11-12,HRL,813.9,791.0,813.9,790.0,60853,stock
2025-11-13,HRL,806.8,790.6,806.8,789.0,76817,stock
2025-11-16,HRL,790.6,793.0,802.9,789.0,70302,stock
2025-11-17,HRL,800.0,792.1,800.0,791.0,56503,stock
2025-11-18,HRL,792.1,797.0,806.0,792.1,73378,stock
2025-11-19,HRL,812.9,794.0,812.9,793.0,72103,stock
2025-11-20,HRL,795.0,791.0,801.0,790.2,53239,stock
2025-11-23,HRL,790.0,820.1,830.0,790.0,182506,stock
2025-11-24,HRL,836.0,847.0,847.0,823.0,248108,stock
2025-11-25,HRL,863.9,860.5,866.0,841.0,281519,stock
2025-11-26,HRL,877.7,870.0,877.9,850.0,217922,stock
2025-11-27,HRL,887.4,870.0,887.4,863.0,182927,stock
2025-11-30,HRL,852.8,859.0,887.0,852.8,265314,stock
2025-12-01,HRL,859.0,856.2,870.0,851.0,178799,stock
2025-12-02,HRL,850.0,851.0,867.0,850.0,124651,stock
2025-12-03,HRL,868.0,838.0,868.0,837.0,210555,stock
2025-12-07,HRL,835.1,823.0,849.9,816.5,162370,stock
2025-12-08,HRL,816.3,826.0,837.0,816.3,69824,stock
2025-12-09,HRL,822.0,828.0,838.0,811.0,99970,stock
2025-12-10,HRL,844.5,825.0,844.5,820.0,79909,stock
2025-12-11,HRL,820.0,828.7,840.0,820.0,73622,stock
